id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,detalle_indicador,indicador,disclaimer
CHL2015,Women/men ratio (low skilled),CHL,ENUT 2015,2015,2.029096364974976,27,,Ratio qualification,15,Chile,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (medium skilled),CHL,ENUT 2015,2015,1.97013795375824,28,,Ratio qualification,15,Chile,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (not married),CHL,ENUT 2015,2015,2.646882772445679,30,,Ratio marital status,14,Chile,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (without children),CHL,ENUT 2015,2015,,32,,Ratio children,13,Chile,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (with children aged 0-5),CHL,ENUT 2015,2015,2.101885557174683,33,,Ratio children,13,Chile,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (with children older than 5),CHL,ENUT 2015,2015,1.759951949119568,34,,Ratio children,13,Chile,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (married),CHL,ENUT 2015,2015,1.948364496231079,31,,Ratio marital status,14,Chile,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio,CHL,ENUT 2015,2015,1.913606405258179,26,,Women/men ratio,6,Chile,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (married),COL,ENUT 2012-13,2012,2.539665222167969,31,,Ratio marital status,14,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio,COL,ENUT 2012-13,2012,2.571171522140503,26,,Women/men ratio,6,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (medium skilled),COL,ENUT 2012-13,2012,2.461734533309937,28,,Ratio qualification,15,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (not married),COL,ENUT 2012-13,2012,4.508315563201904,30,,Ratio marital status,14,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (high skilled),COL,ENUT 2012-13,2012,1.933431029319763,29,,Ratio qualification,15,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (low skilled),COL,ENUT 2012-13,2012,2.897473335266113,27,,Ratio qualification,15,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (with children older than 5),COL,ENUT 2012-13,2012,2.258082628250122,34,,Ratio children,13,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (with children aged 0-5),COL,ENUT 2012-13,2012,2.842179298400879,33,,Ratio children,13,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (without children),COL,ENUT 2012-13,2012,,32,,Ratio children,13,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio,COL,ENUT 2016-17,2016,2.40063214302063,26,,Women/men ratio,6,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (not married),COL,ENUT 2016-17,2016,3.908984661102295,30,,Ratio marital status,14,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (without children),COL,ENUT 2016-17,2016,,32,,Ratio children,13,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (with children older than 5),COL,ENUT 2016-17,2016,2.102378129959106,34,,Ratio children,13,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (high skilled),COL,ENUT 2016-17,2016,1.816965937614441,29,,Ratio qualification,15,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (married),COL,ENUT 2016-17,2016,2.3635573387146,31,,Ratio marital status,14,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (medium skilled),COL,ENUT 2016-17,2016,2.369991064071655,28,,Ratio qualification,15,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (with children aged 0-5),COL,ENUT 2016-17,2016,2.613436698913574,33,,Ratio children,13,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (low skilled),COL,ENUT 2016-17,2016,2.672280550003052,27,,Ratio qualification,15,Colombia,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (with children aged 0-5),CRI,MUT EHPM 2004,2004,,33,,Ratio children,13,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (medium skilled),CRI,MUT EHPM 2004,2004,,28,,Ratio qualification,15,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio,CRI,MUT EHPM 2004,2004,,26,,Women/men ratio,6,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (high skilled),CRI,MUT EHPM 2004,2004,,29,,Ratio qualification,15,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (not married),CRI,MUT EHPM 2004,2004,,30,,Ratio marital status,14,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (married),CRI,MUT EHPM 2004,2004,,31,,Ratio marital status,14,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (without children),CRI,MUT EHPM 2004,2004,,32,,Ratio children,13,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (with children older than 5),CRI,MUT EHPM 2004,2004,,34,,Ratio children,13,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (low skilled),CRI,MUT EHPM 2004,2004,,27,,Ratio qualification,15,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (with children older than 5),CRI,ENUT 2017,2017,,34,,Ratio children,13,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (low skilled),CRI,ENUT 2017,2017,2.161407947540283,27,,Ratio qualification,15,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (medium skilled),CRI,ENUT 2017,2017,2.938797473907471,28,,Ratio qualification,15,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (not married),CRI,ENUT 2017,2017,2.999860525131226,30,,Ratio marital status,14,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (high skilled),CRI,ENUT 2017,2017,1.617722392082214,29,,Ratio qualification,15,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (with children aged 0-5),CRI,ENUT 2017,2017,,33,,Ratio children,13,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio,CRI,ENUT 2017,2017,2.282962083816528,26,,Women/men ratio,6,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (without children),CRI,ENUT 2017,2017,,32,,Ratio children,13,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (married),CRI,ENUT 2017,2017,2.478496551513672,31,,Ratio marital status,14,Costa Rica,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (not married),DOM,MUT - ENOHGAR 20,2016,,30,,Ratio marital status,14,Dominican republic,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio,DOM,MUT - ENOHGAR 20,2016,,26,,Women/men ratio,6,Dominican republic,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (without children),DOM,MUT - ENOHGAR 20,2016,,32,,Ratio children,13,Dominican republic,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (high skilled),DOM,MUT - ENOHGAR 20,2016,,29,,Ratio qualification,15,Dominican republic,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (with children aged 0-5),DOM,MUT - ENOHGAR 20,2016,,33,,Ratio children,13,Dominican republic,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (married),DOM,MUT - ENOHGAR 20,2016,,31,,Ratio marital status,14,Dominican republic,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (low skilled),DOM,MUT - ENOHGAR 20,2016,,27,,Ratio qualification,15,Dominican republic,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (medium skilled),DOM,MUT - ENOHGAR 20,2016,,28,,Ratio qualification,15,Dominican republic,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (with children older than 5),DOM,MUT - ENOHGAR 20,2016,,34,,Ratio children,13,Dominican republic,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (without children),ECU,EUT 2012,2012,,32,,Ratio children,13,Ecuador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (not married),ECU,EUT 2012,2012,4.279565334320068,30,,Ratio marital status,14,Ecuador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (with children aged 0-5),ECU,EUT 2012,2012,4.6956467628479,33,,Ratio children,13,Ecuador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (low skilled),ECU,EUT 2012,2012,4.36343240737915,27,,Ratio qualification,15,Ecuador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (with children older than 5),ECU,EUT 2012,2012,3.397789239883423,34,,Ratio children,13,Ecuador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio,ECU,EUT 2012,2012,4.069786071777344,26,,Women/men ratio,6,Ecuador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (medium skilled),ECU,EUT 2012,2012,4.319345951080322,28,,Ratio qualification,15,Ecuador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (high skilled),ECU,EUT 2012,2012,2.907635450363159,29,,Ratio qualification,15,Ecuador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (married),ECU,EUT 2012,2012,3.955689907073975,31,,Ratio marital status,14,Ecuador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (without children),SLV,ENUT 2017,2017,,32,,Ratio children,13,El Salvador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (not married),SLV,ENUT 2017,2017,2.687464237213135,30,,Ratio marital status,14,El Salvador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (with children aged 0-5),SLV,ENUT 2017,2017,2.446822881698608,33,,Ratio children,13,El Salvador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio,SLV,ENUT 2017,2017,1.953796982765198,26,,Women/men ratio,6,El Salvador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (with children older than 5),SLV,ENUT 2017,2017,1.462987303733826,34,,Ratio children,13,El Salvador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (medium skilled),SLV,ENUT 2017,2017,1.843054890632629,28,,Ratio qualification,15,El Salvador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (low skilled),SLV,ENUT 2017,2017,2.146711349487305,27,,Ratio qualification,15,El Salvador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (married),SLV,ENUT 2017,2017,2.04881477355957,31,,Ratio marital status,14,El Salvador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (high skilled),SLV,ENUT 2017,2017,1.624449133872986,29,,Ratio qualification,15,El Salvador,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (low skilled),GTM,ENCOVI 2011,2011,5.114756107330322,27,,Ratio qualification,15,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (with children older than 5),GTM,ENCOVI 2011,2011,4.256430149078369,34,,Ratio children,13,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (married),GTM,ENCOVI 2011,2011,4.521703243255615,31,,Ratio marital status,14,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (with children aged 0-5),GTM,ENCOVI 2011,2011,4.885154247283936,33,,Ratio children,13,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (not married),GTM,ENCOVI 2011,2011,6.558540344238281,30,,Ratio marital status,14,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio,GTM,ENCOVI 2011,2011,4.411075115203857,26,,Women/men ratio,6,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (high skilled),GTM,ENCOVI 2011,2011,2.077656269073486,29,,Ratio qualification,15,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (without children),GTM,ENCOVI 2011,2011,,32,,Ratio children,13,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (medium skilled),GTM,ENCOVI 2011,2011,3.947493553161621,28,,Ratio qualification,15,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (not married),GTM,ENCOVI 2014,2014,5.552818775177002,30,,Ratio marital status,14,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (with children older than 5),GTM,ENCOVI 2014,2014,3.135305881500244,34,,Ratio children,13,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (high skilled),GTM,ENCOVI 2014,2014,2.810851573944092,29,,Ratio qualification,15,Guatemala,Average hours per week spent caring for children at home (only households with children).,Hours in child care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
