id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ARG2001,High skilled women,ARG,,2001,2.350736141204834,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,Medium skilled women,ARG,,2002,3.016850233078003,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,Total,ARG,,2002,2.947792530059814,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,Without children,ARG,,2002,2.767601728439331,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,With children aged 0-5,ARG,,2002,3.231394290924072,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,Low skilled women,ARG,,2002,3.010745763778687,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,High skilled women,ARG,,2002,2.70224666595459,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,With children older than 5,ARG,,2002,2.848747253417969,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Without children,ARG,,2003,2.612924575805664,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Medium skilled women,ARG,,2003,2.866588115692139,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Total,ARG,,2003,2.93102502822876,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Low skilled women,ARG,,2003,3.017580032348633,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,With children older than 5,ARG,,2003,2.824667692184448,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,With children aged 0-5,ARG,,2003,3.293069839477539,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,High skilled women,ARG,,2003,2.869410514831543,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,With children older than 5,ARG,,2004,2.682580232620239,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,High skilled women,ARG,,2004,2.447862386703491,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Total,ARG,,2004,2.770928382873535,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Without children,ARG,,2004,2.462540626525879,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Medium skilled women,ARG,,2004,2.736925840377808,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,With children aged 0-5,ARG,,2004,3.095905303955078,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Low skilled women,ARG,,2004,2.990141630172729,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Without children,ARG,,2005,2.196011304855347,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Total,ARG,,2005,2.694673299789429,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,High skilled women,ARG,,2005,2.270135402679443,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,With children aged 0-5,ARG,,2005,3.051096677780151,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Low skilled women,ARG,,2005,2.903750896453857,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,With children older than 5,ARG,,2005,2.649938106536865,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Medium skilled women,ARG,,2005,2.767950773239136,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,High skilled women,ARG,,2006,2.475953102111816,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Without children,ARG,,2006,2.584294557571411,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Low skilled women,ARG,,2006,3.012305736541748,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Total,ARG,,2006,2.78328537940979,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,With children older than 5,ARG,,2006,2.74933910369873,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,With children aged 0-5,ARG,,2006,2.952360153198242,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Medium skilled women,ARG,,2006,2.779959678649902,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Low skilled women,ARG,,2007,2.887524843215942,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Without children,ARG,,2007,2.278878688812256,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,High skilled women,ARG,,2007,2.388976097106934,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Total,ARG,,2007,2.676799535751343,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,With children aged 0-5,ARG,,2007,2.760851621627808,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,With children older than 5,ARG,,2007,2.751367330551147,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Medium skilled women,ARG,,2007,2.707056045532227,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2008,Medium skilled women,ARG,,2008,2.634893178939819,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2008,High skilled women,ARG,,2008,2.267289638519287,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2008,With children older than 5,ARG,,2008,2.581378936767578,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2008,Total,ARG,,2008,2.602863550186157,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2008,With children aged 0-5,ARG,,2008,2.712320327758789,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2008,Without children,ARG,,2008,2.472725391387939,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2008,Low skilled women,ARG,,2008,2.836912155151367,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,Medium skilled women,ARG,,2009,2.691824913024902,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,High skilled women,ARG,,2009,2.428446054458618,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,Low skilled women,ARG,,2009,2.619839429855347,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,Without children,ARG,,2009,2.173257112503052,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,With children older than 5,ARG,,2009,2.616422653198242,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,Total,ARG,,2009,2.589266538619995,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,With children aged 0-5,ARG,,2009,2.787083387374878,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2010,Without children,ARG,,2010,2.355111360549927,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2010,Total,ARG,,2010,2.655326843261719,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2010,With children aged 0-5,ARG,,2010,2.906668663024902,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2010,With children older than 5,ARG,,2010,2.623621225357056,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2010,Low skilled women,ARG,,2010,2.829509496688843,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2010,Medium skilled women,ARG,,2010,2.701392889022827,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2010,High skilled women,ARG,,2010,2.420815467834473,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2011,Total,ARG,,2011,2.586388111114502,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2011,High skilled women,ARG,,2011,2.184761524200439,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2011,Low skilled women,ARG,,2011,2.745384931564331,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2011,With children older than 5,ARG,,2011,2.520474195480347,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2011,With children aged 0-5,ARG,,2011,2.882715702056885,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2011,Medium skilled women,ARG,,2011,2.783582448959351,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2011,Without children,ARG,,2011,2.289218425750732,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,Medium skilled women,ARG,,2012,2.672785043716431,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,Low skilled women,ARG,,2012,2.709969997406006,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,Total,ARG,,2012,2.492596626281738,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,With children aged 0-5,ARG,,2012,2.685084342956543,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,Without children,ARG,,2012,2.201672554016113,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,High skilled women,ARG,,2012,2.082408666610718,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,With children older than 5,ARG,,2012,2.483922719955444,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,High skilled women,ARG,,2013,2.222800016403198,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Medium skilled women,ARG,,2013,2.612645626068115,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Without children,ARG,,2013,1.886497497558594,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,With children older than 5,ARG,,2013,2.68827748298645,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,With children aged 0-5,ARG,,2013,2.984943389892578,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Total,ARG,,2013,2.626179456710815,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2013,Low skilled women,ARG,,2013,3.116995573043823,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2014,Without children,ARG,,2014,2.311022758483887,2,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2014,Low skilled women,ARG,,2014,3.036141872406006,5,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2014,Total,ARG,,2014,2.578923463821411,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2014,With children older than 5,ARG,,2014,2.663346767425537,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2014,High skilled women,ARG,,2014,2.215837001800537,7,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2014,Medium skilled women,ARG,,2014,2.550429582595825,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2014,With children aged 0-5,ARG,,2014,2.584456920623779,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,With children aged 0-5,ARG,,2015,2.718908786773682,3,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,With children older than 5,ARG,,2015,2.638206481933594,4,Children,2,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,Total,ARG,,2015,2.631575345993042,1,Total,1,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,Medium skilled women,ARG,,2015,2.748657464981079,6,Qualification (women),3,Argentina,Argentina,Husband's minus wife's age.,Spousal age gap,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
