id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,detalle_indicador,indicador,disclaimer
CHL2015,Women/men ratio (low skilled),CHL,ENUT 2015,2015,1.146745920181274,27,,Ratio qualification,15,Chile,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (not married),CHL,ENUT 2015,2015,1.254531621932983,30,,Ratio marital status,14,Chile,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (married),CHL,ENUT 2015,2015,1.074543833732605,31,,Ratio marital status,14,Chile,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (without children),CHL,ENUT 2015,2015,,32,,Ratio children,13,Chile,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (high skilled),CHL,ENUT 2015,2015,1.046297550201416,29,,Ratio qualification,15,Chile,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (with children older than 5),CHL,ENUT 2015,2015,1.110398173332214,34,,Ratio children,13,Chile,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (with children aged 0-5),CHL,ENUT 2015,2015,1.035988450050354,33,,Ratio children,13,Chile,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio,CHL,ENUT 2015,2015,1.085901379585266,26,,Women/men ratio,6,Chile,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (with children aged 0-5),COL,ENUT 2012-13,2012,1.380871891975403,33,,Ratio children,13,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (not married),COL,ENUT 2012-13,2012,2.524340629577637,30,,Ratio marital status,14,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio,COL,ENUT 2012-13,2012,1.508726358413696,26,,Women/men ratio,6,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (married),COL,ENUT 2012-13,2012,1.446297526359558,31,,Ratio marital status,14,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (low skilled),COL,ENUT 2012-13,2012,1.602722644805908,27,,Ratio qualification,15,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (high skilled),COL,ENUT 2012-13,2012,1.317064762115479,29,,Ratio qualification,15,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (without children),COL,ENUT 2012-13,2012,,32,,Ratio children,13,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (with children older than 5),COL,ENUT 2012-13,2012,1.600621461868286,34,,Ratio children,13,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (medium skilled),COL,ENUT 2012-13,2012,1.452901244163513,28,,Ratio qualification,15,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (high skilled),COL,ENUT 2016-17,2016,1.336450338363647,29,,Ratio qualification,15,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (married),COL,ENUT 2016-17,2016,1.509120106697083,31,,Ratio marital status,14,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (with children aged 0-5),COL,ENUT 2016-17,2016,1.410642385482788,33,,Ratio children,13,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (without children),COL,ENUT 2016-17,2016,,32,,Ratio children,13,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (medium skilled),COL,ENUT 2016-17,2016,1.516604542732239,28,,Ratio qualification,15,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (with children older than 5),COL,ENUT 2016-17,2016,1.801677107810974,34,,Ratio children,13,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (low skilled),COL,ENUT 2016-17,2016,1.734764337539673,27,,Ratio qualification,15,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (not married),COL,ENUT 2016-17,2016,2.634990692138672,30,,Ratio marital status,14,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio,COL,ENUT 2016-17,2016,1.578432083129883,26,,Women/men ratio,6,Colombia,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (medium skilled),CRI,MUT EHPM 2004,2004,,28,,Ratio qualification,15,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (without children),CRI,MUT EHPM 2004,2004,,32,,Ratio children,13,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (with children older than 5),CRI,MUT EHPM 2004,2004,,34,,Ratio children,13,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (not married),CRI,MUT EHPM 2004,2004,,30,,Ratio marital status,14,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio,CRI,MUT EHPM 2004,2004,,26,,Women/men ratio,6,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (married),CRI,MUT EHPM 2004,2004,,31,,Ratio marital status,14,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (high skilled),CRI,MUT EHPM 2004,2004,,29,,Ratio qualification,15,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (with children aged 0-5),CRI,MUT EHPM 2004,2004,,33,,Ratio children,13,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (low skilled),CRI,MUT EHPM 2004,2004,,27,,Ratio qualification,15,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (medium skilled),CRI,ENUT 2017,2017,1.104845643043518,28,,Ratio qualification,15,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (not married),CRI,ENUT 2017,2017,1.445894956588745,30,,Ratio marital status,14,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio,CRI,ENUT 2017,2017,1.187303900718689,26,,Women/men ratio,6,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (low skilled),CRI,ENUT 2017,2017,1.256743669509888,27,,Ratio qualification,15,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (married),CRI,ENUT 2017,2017,1.191387176513672,31,,Ratio marital status,14,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (with children older than 5),CRI,ENUT 2017,2017,,34,,Ratio children,13,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (without children),CRI,ENUT 2017,2017,,32,,Ratio children,13,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (with children aged 0-5),CRI,ENUT 2017,2017,,33,,Ratio children,13,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (high skilled),CRI,ENUT 2017,2017,1.157195210456848,29,,Ratio qualification,15,Costa Rica,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio,DOM,MUT - ENOHGAR 20,2016,,26,,Women/men ratio,6,Dominican republic,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (with children aged 0-5),DOM,MUT - ENOHGAR 20,2016,,33,,Ratio children,13,Dominican republic,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (without children),DOM,MUT - ENOHGAR 20,2016,,32,,Ratio children,13,Dominican republic,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (high skilled),DOM,MUT - ENOHGAR 20,2016,,29,,Ratio qualification,15,Dominican republic,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (with children older than 5),DOM,MUT - ENOHGAR 20,2016,,34,,Ratio children,13,Dominican republic,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (married),DOM,MUT - ENOHGAR 20,2016,,31,,Ratio marital status,14,Dominican republic,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (medium skilled),DOM,MUT - ENOHGAR 20,2016,,28,,Ratio qualification,15,Dominican republic,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (not married),DOM,MUT - ENOHGAR 20,2016,,30,,Ratio marital status,14,Dominican republic,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (low skilled),DOM,MUT - ENOHGAR 20,2016,,27,,Ratio qualification,15,Dominican republic,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (married),ECU,EUT 2012,2012,1.754294633865356,31,,Ratio marital status,14,Ecuador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (with children aged 0-5),ECU,EUT 2012,2012,1.681467413902283,33,,Ratio children,13,Ecuador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (not married),ECU,EUT 2012,2012,1.828538537025452,30,,Ratio marital status,14,Ecuador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (with children older than 5),ECU,EUT 2012,2012,1.910406708717346,34,,Ratio children,13,Ecuador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (low skilled),ECU,EUT 2012,2012,1.893497228622437,27,,Ratio qualification,15,Ecuador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (medium skilled),ECU,EUT 2012,2012,1.756009936332703,28,,Ratio qualification,15,Ecuador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (high skilled),ECU,EUT 2012,2012,1.508389830589294,29,,Ratio qualification,15,Ecuador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio,ECU,EUT 2012,2012,1.781697511672974,26,,Women/men ratio,6,Ecuador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (without children),ECU,EUT 2012,2012,,32,,Ratio children,13,Ecuador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (married),SLV,ENUT 2017,2017,1.319104790687561,31,,Ratio marital status,14,El Salvador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio,SLV,ENUT 2017,2017,1.291623473167419,26,,Women/men ratio,6,El Salvador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (high skilled),SLV,ENUT 2017,2017,1.071467041969299,29,,Ratio qualification,15,El Salvador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (without children),SLV,ENUT 2017,2017,,32,,Ratio children,13,El Salvador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (not married),SLV,ENUT 2017,2017,1.583537101745605,30,,Ratio marital status,14,El Salvador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (low skilled),SLV,ENUT 2017,2017,1.390846967697144,27,,Ratio qualification,15,El Salvador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (with children aged 0-5),SLV,ENUT 2017,2017,1.411891937255859,33,,Ratio children,13,El Salvador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (medium skilled),SLV,ENUT 2017,2017,1.249334931373596,28,,Ratio qualification,15,El Salvador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (with children older than 5),SLV,ENUT 2017,2017,1.222478747367859,34,,Ratio children,13,El Salvador,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (medium skilled),GTM,ENCOVI 2011,2011,2.43497109413147,28,,Ratio qualification,15,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (with children older than 5),GTM,ENCOVI 2011,2011,3.457155466079712,34,,Ratio children,13,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (not married),GTM,ENCOVI 2011,2011,3.84562349319458,30,,Ratio marital status,14,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (married),GTM,ENCOVI 2011,2011,2.932852983474731,31,,Ratio marital status,14,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (high skilled),GTM,ENCOVI 2011,2011,1.607472538948059,29,,Ratio qualification,15,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (with children aged 0-5),GTM,ENCOVI 2011,2011,2.938149690628052,33,,Ratio children,13,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (without children),GTM,ENCOVI 2011,2011,,32,,Ratio children,13,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (low skilled),GTM,ENCOVI 2011,2011,3.215108633041382,27,,Ratio qualification,15,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio,GTM,ENCOVI 2011,2011,2.869348764419556,26,,Women/men ratio,6,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (married),GTM,ENCOVI 2014,2014,2.49445652961731,31,,Ratio marital status,14,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (with children older than 5),GTM,ENCOVI 2014,2014,2.782039642333984,34,,Ratio children,13,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (high skilled),GTM,ENCOVI 2014,2014,1.838542580604553,29,,Ratio qualification,15,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (without children),GTM,ENCOVI 2014,2014,,32,,Ratio children,13,Guatemala,Percentage of population caring for children at home (households with children only).,Participation in childcare activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
