id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,detalle_indicador,indicador,disclaimer
CHL2015,Women/men ratio (with children older than 5),CHL,ENUT 2015,2015,1.119625806808472,34,,Ratio children,13,Chile,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (medium skilled),CHL,ENUT 2015,2015,1.102850198745728,28,,Ratio qualification,15,Chile,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (married),CHL,ENUT 2015,2015,1.081270813941956,31,,Ratio marital status,14,Chile,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (low skilled),CHL,ENUT 2015,2015,1.149048924446106,27,,Ratio qualification,15,Chile,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (with children aged 0-5),CHL,ENUT 2015,2015,1.040239334106445,33,,Ratio children,13,Chile,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (high skilled),CHL,ENUT 2015,2015,1.058750748634338,29,,Ratio qualification,15,Chile,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (not married),CHL,ENUT 2015,2015,1.219536423683167,30,,Ratio marital status,14,Chile,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio,CHL,ENUT 2015,2015,1.090603590011597,26,,Women/men ratio,6,Chile,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (married),COL,ENUT 2012-13,2012,1.457617163658142,31,,Ratio marital status,14,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (with children aged 0-5),COL,ENUT 2012-13,2012,1.382801413536072,33,,Ratio children,13,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (without children),COL,ENUT 2012-13,2012,,32,,Ratio children,13,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (medium skilled),COL,ENUT 2012-13,2012,1.462770819664001,28,,Ratio qualification,15,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (with children older than 5),COL,ENUT 2012-13,2012,1.616750121116638,34,,Ratio children,13,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio,COL,ENUT 2012-13,2012,1.520989179611206,26,,Women/men ratio,6,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (high skilled),COL,ENUT 2012-13,2012,1.320102334022522,29,,Ratio qualification,15,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (not married),COL,ENUT 2012-13,2012,2.507896900177002,30,,Ratio marital status,14,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (low skilled),COL,ENUT 2012-13,2012,1.621701717376709,27,,Ratio qualification,15,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (not married),COL,ENUT 2016-17,2016,2.66346549987793,30,,Ratio marital status,14,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (without children),COL,ENUT 2016-17,2016,,32,,Ratio children,13,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (high skilled),COL,ENUT 2016-17,2016,1.342683792114258,29,,Ratio qualification,15,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (with children aged 0-5),COL,ENUT 2016-17,2016,1.41125750541687,33,,Ratio children,13,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (low skilled),COL,ENUT 2016-17,2016,1.753982305526733,27,,Ratio qualification,15,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (medium skilled),COL,ENUT 2016-17,2016,1.530180811882019,28,,Ratio qualification,15,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (with children older than 5),COL,ENUT 2016-17,2016,1.829118609428406,34,,Ratio children,13,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (married),COL,ENUT 2016-17,2016,1.519707918167114,31,,Ratio marital status,14,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio,COL,ENUT 2016-17,2016,1.592689752578735,26,,Women/men ratio,6,Colombia,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (without children),CRI,MUT EHPM 2004,2004,,32,,Ratio children,13,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (with children older than 5),CRI,MUT EHPM 2004,2004,2.690234899520874,34,,Ratio children,13,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (high skilled),CRI,MUT EHPM 2004,2004,1.831929922103882,29,,Ratio qualification,15,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (not married),CRI,MUT EHPM 2004,2004,5.323988437652588,30,,Ratio marital status,14,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (married),CRI,MUT EHPM 2004,2004,2.166065454483032,31,,Ratio marital status,14,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (medium skilled),CRI,MUT EHPM 2004,2004,2.047396183013916,28,,Ratio qualification,15,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (low skilled),CRI,MUT EHPM 2004,2004,2.43236517906189,27,,Ratio qualification,15,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio,CRI,MUT EHPM 2004,2004,2.226966142654419,26,,Women/men ratio,6,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (with children aged 0-5),CRI,MUT EHPM 2004,2004,1.947283983230591,33,,Ratio children,13,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (high skilled),CRI,ENUT 2017,2017,1.129833817481995,29,,Ratio qualification,15,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (with children aged 0-5),CRI,ENUT 2017,2017,,33,,Ratio children,13,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (medium skilled),CRI,ENUT 2017,2017,1.08084499835968,28,,Ratio qualification,15,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (low skilled),CRI,ENUT 2017,2017,1.238438487052917,27,,Ratio qualification,15,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (married),CRI,ENUT 2017,2017,1.173185110092163,31,,Ratio marital status,14,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio,CRI,ENUT 2017,2017,1.165584444999695,26,,Women/men ratio,6,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (not married),CRI,ENUT 2017,2017,1.347016215324402,30,,Ratio marital status,14,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (without children),CRI,ENUT 2017,2017,,32,,Ratio children,13,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (with children older than 5),CRI,ENUT 2017,2017,,34,,Ratio children,13,Costa Rica,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (medium skilled),DOM,MUT - ENOHGAR 20,2016,,28,,Ratio qualification,15,Dominican republic,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (low skilled),DOM,MUT - ENOHGAR 20,2016,,27,,Ratio qualification,15,Dominican republic,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (high skilled),DOM,MUT - ENOHGAR 20,2016,,29,,Ratio qualification,15,Dominican republic,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (without children),DOM,MUT - ENOHGAR 20,2016,,32,,Ratio children,13,Dominican republic,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (not married),DOM,MUT - ENOHGAR 20,2016,,30,,Ratio marital status,14,Dominican republic,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (with children older than 5),DOM,MUT - ENOHGAR 20,2016,,34,,Ratio children,13,Dominican republic,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio,DOM,MUT - ENOHGAR 20,2016,,26,,Women/men ratio,6,Dominican republic,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (with children aged 0-5),DOM,MUT - ENOHGAR 20,2016,,33,,Ratio children,13,Dominican republic,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (married),DOM,MUT - ENOHGAR 20,2016,,31,,Ratio marital status,14,Dominican republic,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (with children aged 0-5),ECU,EUT 2012,2012,1.67337703704834,33,,Ratio children,13,Ecuador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (without children),ECU,EUT 2012,2012,,32,,Ratio children,13,Ecuador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (low skilled),ECU,EUT 2012,2012,1.88500988483429,27,,Ratio qualification,15,Ecuador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (married),ECU,EUT 2012,2012,1.753780007362366,31,,Ratio marital status,14,Ecuador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio,ECU,EUT 2012,2012,1.777652978897095,26,,Women/men ratio,6,Ecuador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (high skilled),ECU,EUT 2012,2012,1.52168881893158,29,,Ratio qualification,15,Ecuador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (not married),ECU,EUT 2012,2012,1.819749355316162,30,,Ratio marital status,14,Ecuador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (with children older than 5),ECU,EUT 2012,2012,1.904347062110901,34,,Ratio children,13,Ecuador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (medium skilled),ECU,EUT 2012,2012,1.748325824737549,28,,Ratio qualification,15,Ecuador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (without children),SLV,ENUT 2017,2017,,32,,Ratio children,13,El Salvador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio,SLV,ENUT 2017,2017,1.281864047050476,26,,Women/men ratio,6,El Salvador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (with children aged 0-5),SLV,ENUT 2017,2017,1.411891937255859,33,,Ratio children,13,El Salvador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (not married),SLV,ENUT 2017,2017,1.431281089782715,30,,Ratio marital status,14,El Salvador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (married),SLV,ENUT 2017,2017,1.320834994316101,31,,Ratio marital status,14,El Salvador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (low skilled),SLV,ENUT 2017,2017,1.351762413978577,27,,Ratio qualification,15,El Salvador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (medium skilled),SLV,ENUT 2017,2017,1.271246075630188,28,,Ratio qualification,15,El Salvador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (with children older than 5),SLV,ENUT 2017,2017,1.25666081905365,34,,Ratio children,13,El Salvador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (high skilled),SLV,ENUT 2017,2017,1.087381482124329,29,,Ratio qualification,15,El Salvador,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio,GTM,ENCOVI 2011,2011,,26,,Women/men ratio,6,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (low skilled),GTM,ENCOVI 2011,2011,,27,,Ratio qualification,15,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (married),GTM,ENCOVI 2011,2011,,31,,Ratio marital status,14,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (high skilled),GTM,ENCOVI 2011,2011,,29,,Ratio qualification,15,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (with children older than 5),GTM,ENCOVI 2011,2011,,34,,Ratio children,13,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (with children aged 0-5),GTM,ENCOVI 2011,2011,,33,,Ratio children,13,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (medium skilled),GTM,ENCOVI 2011,2011,,28,,Ratio qualification,15,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (without children),GTM,ENCOVI 2011,2011,,32,,Ratio children,13,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2011,Women/men ratio (not married),GTM,ENCOVI 2011,2011,,30,,Ratio marital status,14,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (not married),GTM,ENCOVI 2014,2014,3.940554141998291,30,,Ratio marital status,14,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (with children older than 5),GTM,ENCOVI 2014,2014,2.78114128112793,34,,Ratio children,13,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (high skilled),GTM,ENCOVI 2014,2014,1.861955523490906,29,,Ratio qualification,15,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women/men ratio (with children aged 0-5),GTM,ENCOVI 2014,2014,2.566892623901367,33,,Ratio children,13,Guatemala,Percentage of population with care responsibilities for children or others at home.,Participation in care activities,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
